      1 GBIF:1620438 | GBIF:1858714 | GBIF:2868790 | GBIF:2903704 | GBIF:7822714 | GBIF:8232714 | IRMNG:1004834 | IRMNG:1111084 | IRMNG:1383097 | IRMNG:1383529 | ITIS:143215 | ITIS:35138 | ITIS:42554 | WD:Q147043 | WORMS:1075764	Richardia	genus		Arthropoda	Animalia	visitsFlowersOf	GBIF:10330632 | INAT_TAXON:1038410	Burnsius	genus			
      1 GBIF:1620438 | GBIF:1858714 | GBIF:2868790 | GBIF:2903704 | GBIF:7822714 | GBIF:8232714 | IRMNG:1004834 | IRMNG:1111084 | IRMNG:1383097 | IRMNG:1383529 | ITIS:143215 | ITIS:35138 | ITIS:42554 | WD:Q147043 | WORMS:1075764	Richardia	genus		Arthropoda	Animalia	visitsFlowersOf	EOL:2922728 | GBIF:5714299 | INAT_TAXON:51743 | ITIS:777963 | NCBI:166024 | WD:Q310836	Danaus gilippus	species	Danaus gilippus	Arthropoda	Animalia
      1 GBIF:1620438 | GBIF:1858714 | GBIF:2868790 | GBIF:2903704 | GBIF:7822714 | GBIF:8232714 | IRMNG:1004834 | IRMNG:1111084 | IRMNG:1383097 | IRMNG:1383529 | ITIS:143215 | ITIS:35138 | ITIS:42554 | WD:Q147043 | WORMS:1075764	Richardia	genus		Arthropoda	Animalia	visitsFlowersOf	EOL:183508 | GBIF:1949451 | INAT_TAXON:59195 | IRMNG:11428930 | ITIS:117288 | NCBI:1052164 | WD:Q6528857	Lerodea eufala	species	Lerodea eufala	Arthropoda	Animalia
      1 GBIF:1620438 | GBIF:1858714 | GBIF:2868790 | GBIF:2903704 | GBIF:7822714 | GBIF:8232714 | IRMNG:1004834 | IRMNG:1111084 | IRMNG:1383097 | IRMNG:1383529 | ITIS:143215 | ITIS:35138 | ITIS:42554 | WD:Q147043 | WORMS:1075764	Richardia	genus		Arthropoda	Animalia	visitsFlowersOf	EOL:177131 | GBIF:1920621 | INAT_TAXON:81727 | ITIS:777729 | NCBI:72259 | WD:Q2302342	Abaeis nicippe	species	Abaeis nicippe	Arthropoda	Animalia
      1 GBIF:1620438 | GBIF:1858714 | GBIF:2868790 | GBIF:2903704 | GBIF:7822714 | GBIF:8232714 | IRMNG:1004834 | IRMNG:1111084 | IRMNG:1383097 | IRMNG:1383529 | ITIS:143215 | ITIS:35138 | ITIS:42554 | WD:Q147043 | WORMS:1075764	Richardia	genus		Arthropoda	Animalia	visitsFlowersOf	EOL:130865 | GBIF:1938104 | INAT_TAXON:58525 | IRMNG:11313986 | ITIS:777719 | NCBI:50442 | WD:Q149664 | doi:10.5281/zenodo.3917104 | http://taxon-concept.plazi.org/id/Animalia/Papilio_troilus_Linnaeus_1758 | http://treatment.plazi.org/id/D31ED9A74B0F4FF9DA9867269D789404	Papilio troilus	species	Papilio troilus	Arthropoda	Animalia
      1 GBIF:1620438 | GBIF:1858714 | GBIF:2868790 | GBIF:2903704 | GBIF:7822714 | GBIF:8232714 | IRMNG:1004834 | IRMNG:1111084 | IRMNG:1383097 | IRMNG:1383529 | ITIS:143215 | ITIS:35138 | ITIS:42554 | WD:Q147043 | WORMS:1075764	Richardia	genus		Arthropoda	Animalia	visitsFlowersOf	COL:4GYGT | EOL:159813 | GBIF:1918988 | INAT_TAXON:52925 | IRMNG:10273438 | ITIS:188584 | NCBI:82579 | WD:Q3003228 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Phyciodes_tharos_Drury_1773 | http://treatment.plazi.org/id/E369EABD8DDB0A3688B586A08D5C495A	Phyciodes tharos	species	Phyciodes tharos	Arthropoda	Animalia
      1 GBIF:1597514 | INAT_TAXON:465081 | IRMNG:10419373 | ITIS:123694 | WD:Q13619486	Lasioptera ephedricola	species	Lasioptera ephedricola	Arthropoda	Animalia	eats	NCBI:2042696	Bat coronavirus 1	species	Bat coronavirus 1	Pisuviricota	Orthornavirae
      1 GBIF:1595136 | INAT_TAXON:482326 | ITIS:123953 | WD:Q13616359	Dasineura pellex	species	Dasineura pellex	Arthropoda	Animalia	eats	GBIF:1947888 | IRMNG:11146253 | NCBI:693998	Rhinolophus bat coronavirus HKU2	species	Rhinolophus bat coronavirus HKU2	Pisuviricota	Orthornavirae
      1 GBIF:1573910 | GBIF:8610908 | IRMNG:1274503	Hylemya	genus		Arthropoda	Animalia	visitsFlowersOf	NCBI:2042696	Bat coronavirus 1	species	Bat coronavirus 1	Pisuviricota	Orthornavirae
      1 GBIF:1573910 | GBIF:8610908 | IRMNG:1274503	Hylemya	genus		Arthropoda	Animalia	visitsFlowersOf	EOL:70943 | GBIF:2928302 | GBIF:2928303 | GBIF:3251101 | GBIF:3269772 | GBIF:8186672 | IF:8141 | INAT_TAXON:157239 | IRMNG:11428843 | IRMNG:1340884 | IRMNG:1340911 | IRMNG:1340936 | IRMNG:1340959 | ITIS:31359 | ITIS:31360 | WD:Q10272012	Ellisia	genus		Ascomycota	Fungi
      1 GBIF:1573910 | GBIF:8610908 | IRMNG:1274503	Hylemya	genus		Arthropoda	Animalia	visitsFlowersOf	EOL:392600 | GBIF:3151755 | INAT_TAXON:142279 | IRMNG:11182028 | ITIS:522234 | ITIS:566340 | WD:Q743808 | WORMS:1096095	Symphyotrichum pilosum	species	Symphyotrichum pilosum	Tracheophyta	Archaeplastida
      1 GBIF:1573506	Hylemyza partita	species	Hylemyza partita	Arthropoda	Animalia	visitsFlowersOf	EOL_V2:37292 | GBIF:1253626 | IRMNG:1364840 | WD:Q219666	Angelica	genus		Arthropoda	Animalia
      1 GBIF:1573393 | GBIF:5077692 | ITIS:149204 | NCBI:670583 | WD:Q14218685	Anthomyia liturata	species	Anthomyia liturata	Arthropoda	Animalia	visitsFlowersOf	GBIF:11417741 | INAT_TAXON:520456 | NCBI:2664423 | NCBI:2680557	Bat MERS-like coronavirus		Middle East respiratory syndrome-related coronavirus	Pisuviricota	Orthornavirae
      1 GBIF:1572897 | ITIS:149033 | NCBI:559700 | WD:Q14229598	Pegoplata aestiva	species	Pegoplata aestiva	Arthropoda	Animalia	visitsFlowersOf	NCBI:1300978	Bat paramyxovirus		Jeilongvirus murinae	Negarnaviricota	Orthornavirae
      1 GBIF:1572897 | ITIS:149033 | NCBI:559700 | WD:Q14229598	Pegoplata aestiva	species	Pegoplata aestiva	Arthropoda	Animalia	visitsFlowersOf	GBIF:11417741 | INAT_TAXON:520456 | NCBI:2664423 | NCBI:2680557	Bat MERS-like coronavirus		Middle East respiratory syndrome-related coronavirus	Pisuviricota	Orthornavirae
      1 GBIF:1572897 | ITIS:149033 | NCBI:559700 | WD:Q14229598	Pegoplata aestiva	species	Pegoplata aestiva	Arthropoda	Animalia	visitsFlowersOf	EOL_V2:37292 | GBIF:1253626 | IRMNG:1364840 | WD:Q219666	Angelica	genus		Arthropoda	Animalia
      1 GBIF:1572600 | WD:Q14612134	Pachycerina crinicornis	species	Pachycerina crinicornis	Arthropoda	Animalia	visitsFlowersOf	EOL:89845 | GBIF:3236528 | IRMNG:1452843	Euodia	genus		Ochrophyta	
      1 GBIF:1572600 | WD:Q14612134	Pachycerina crinicornis	species	Pachycerina crinicornis	Arthropoda	Animalia	visitsFlowersOf	EOL:71262 | GBIF:2984886 | IRMNG:1360138 | ITIS:23926 | NCBI:2946341 | WD:Q5370023	Embelia	genus		Tracheophyta	Archaeplastida
      1 GBIF:1572600 | WD:Q14612134	Pachycerina crinicornis	species	Pachycerina crinicornis	Arthropoda	Animalia	visitsFlowersOf	EOL:61671 | GBIF:3034076 | IRMNG:1335105 | ITIS:18189 | WD:Q3305677	Ocotea	genus		Tracheophyta	Archaeplastida
      1 GBIF:1572600 | WD:Q14612134	Pachycerina crinicornis	species	Pachycerina crinicornis	Arthropoda	Animalia	visitsFlowersOf	EOL:5631615 | GBIF:3242550 | IRMNG:1326707 | WD:Q3066281	Molinaea	genus		Tracheophyta	Archaeplastida
      1 GBIF:1572600 | WD:Q14612134	Pachycerina crinicornis	species	Pachycerina crinicornis	Arthropoda	Animalia	visitsFlowersOf	EOL:1155945 | GBIF:2886248 | IRMNG:10458947 | WD:Q15345532	Labourdonnaisia calophylloides	species	Labourdonnaisia calophylloides	Tracheophyta	Archaeplastida
      1 GBIF:1570723 | IRMNG:1208821 | WD:Q14613016	Incurviseta	genus		Arthropoda	Animalia	visitsFlowersOf	GBIF:1970574 | GBIF:5145016 | GBIF:7245121 | IF:9852 | IRMNG:1083625 | IRMNG:1354684 | ITIS:189131 | NCBI:104443 | WD:Q142194 | doi:10.11646/zootaxa.4178.1.6 | http://taxon-concept.plazi.org/id/Animalia/Scopula_Schrank_1802 | http://treatment.plazi.org/id/B17887CBFFCCFFDCFF64DED9BCFFF968	Scopula	genus		Arthropoda	Animalia
      1 GBIF:1570473 | GBIF:1571389 | GBIF:4788345 | GBIF:9817416 | IRMNG:1368844 | ITIS:145262 | NCBI:1692452 | WD:Q3472427	Drosomyia	genus		Arthropoda	Animalia	visitsFlowersOf	GBIF:7704468 | INAT_TAXON:53453 | IRMNG:1372867 | NCBI:40685 | WD:Q36050 | WORMS:264935	Salix	genus		Chordata	Animalia
      1 GBIF:1569346 | GBIF:1769943 | GBIF:2251352 | IRMNG:1007238 | IRMNG:1282776 | IRMNG:1282795 | IRMNG:1301790 | ITIS:141943 | WORMS:132053 | http://treatment.plazi.org/id/03CE87E7B320927730DAFF77F77AFF67 | http://treatment.plazi.org/id/23492B464B6D45603788A18DFE8246F5	Thecophora	genus		Arthropoda	Animalia	visitsFlowersOf	GBIF:2286283 | IRMNG:1347178	Chama	genus		Mollusca	Animalia
      1 GBIF:1569346 | GBIF:1769943 | GBIF:2251352 | IRMNG:1007238 | IRMNG:1282776 | IRMNG:1282795 | IRMNG:1301790 | ITIS:141943 | WORMS:132053 | http://treatment.plazi.org/id/03CE87E7B320927730DAFF77F77AFF67 | http://treatment.plazi.org/id/23492B464B6D45603788A18DFE8246F5	Thecophora	genus		Arthropoda	Animalia	visitsFlowersOf	GBIF:11417741 | INAT_TAXON:520456 | NCBI:2664423 | NCBI:2680557	Bat MERS-like coronavirus		Middle East respiratory syndrome-related coronavirus	Pisuviricota	Orthornavirae
      1 GBIF:1569029 | ITIS:141850	Physocephala texana	species	Physocephala texana	Arthropoda	Animalia	visitsFlowersOf	EOL:593146 | GBIF:3151679 | GBIF:8541463 | IRMNG:11440563 | ITIS:522182 | WD:Q15555034 | WORMS:1112830	Symphyotrichum anomalum	species	Symphyotrichum anomalum	Tracheophyta	Archaeplastida
      1 GBIF:1569029 | ITIS:141850	Physocephala texana	species	Physocephala texana	Arthropoda	Animalia	visitsFlowersOf	EOL:392590 | GBIF:3139628 | GBIF:3151421 | GBIF:3151787 | INAT_TAXON:153441 | IRMNG:10701325 | IRMNG:10802986 | IRMNG:11011651 | ITIS:522193 | ITIS:522258 | WD:Q4050493 | WORMS:1097191 | WORMS:1099682 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Plantae/Symphyotrichum_cordifolium_Nesom_1994 | http://treatment.plazi.org/id/7925E15C6C4280E6C616C392E0EA3BB1	Symphyotrichum cordifolium	species	Symphyotrichum cordifolium	Tracheophyta	Archaeplastida
      1 GBIF:1556243 | INAT_TAXON:132718 | ITIS:148662 | NCBI:95463 | WORMS:151121 | http://taxon-concept.plazi.org/id/Animalia/Scathophaga_stercoraria_LINNAEUS_1758 | http://treatment.plazi.org/id/1F5D87CEFF8D2A60BA9DFCB6FCF26AEE | http://treatment.plazi.org/id/1F5D87CEFF8F2A62BA9DFAC8FD576CB2 | http://treatment.plazi.org/id/1F5D87CEFF9F2A72BA9DFE90FF7A68C0	Scathophaga stercoraria	species	Scathophaga stercoraria	Arthropoda	Animalia	visitsFlowersOf	NCBI:2042696	Bat coronavirus 1	species	Bat coronavirus 1	Pisuviricota	Orthornavirae
      1 GBIF:1556243 | INAT_TAXON:132718 | ITIS:148662 | NCBI:95463 | WORMS:151121 | http://taxon-concept.plazi.org/id/Animalia/Scathophaga_stercoraria_LINNAEUS_1758 | http://treatment.plazi.org/id/1F5D87CEFF8D2A60BA9DFCB6FCF26AEE | http://treatment.plazi.org/id/1F5D87CEFF8F2A62BA9DFAC8FD576CB2 | http://treatment.plazi.org/id/1F5D87CEFF9F2A72BA9DFE90FF7A68C0	Scathophaga stercoraria	species	Scathophaga stercoraria	Arthropoda	Animalia	visitsFlowersOf	NCBI:1300978	Bat paramyxovirus		Jeilongvirus murinae	Negarnaviricota	Orthornavirae
      1 GBIF:1554986 | IRMNG:11070245 | ITIS:143448 | doi:10.11646/zootaxa.4479.1.1 | http://taxon-concept.plazi.org/id/Animalia/Agromyza_vockerothi_Rubus_1969 | http://treatment.plazi.org/id/03D287EFFFADE444A8E55410401BFDF9	Agromyza vockerothi	species	Agromyza vockerothi	Arthropoda	Animalia	eats	NCBI:1891729	Alphapolyomavirus mauratus	species	Alphapolyomavirus mauratus	Cossaviricota	Shotokuvirae
      1 GBIF:1551312 | IRMNG:1018262 | ITIS:144200 | NCBI:1790197 | WD:Q3382062	Phytomyza	genus		Arthropoda	Animalia	visitsFlowersOf	GBIF:4490 | IRMNG:103942 | ITIS:154249 | NCBI:7438 | WORMS:1490336 | http://taxon-concept.plazi.org/id/Animalia/Eumeninae_Leach_1815 | http://taxon-concept.plazi.org/id/Animalia/Polistinae_Fargeau_1836 | http://taxon-concept.plazi.org/id/Animalia/VESPIDAE_LAICHARTING_1781 | http://taxon-concept.plazi.org/id/Animalia/Vespidae_Latreille_1802 | http://treatment.plazi.org/id/11B5A9B362C233B29CFE5024A696B9E3 | http://treatment.plazi.org/id/722225931858BCD6E3694104DFEC6522 | http://treatment.plazi.org/id/8133EA0394733750FF311CB5B8C1FA4F | http://treatment.plazi.org/id/8133EA039478375CFF311FCDBFD4FDA2 | http://treatment.plazi.org/id/873687E8FFD0823E26D37648FA3FFE84 | http://treatment.plazi.org/id/873687E8FFD2823D26D37661FA38F837	Vespidae	family		Arthropoda	Animalia
      1 GBIF:1551312 | IRMNG:1018262 | ITIS:144200 | NCBI:1790197 | WD:Q3382062	Phytomyza	genus		Arthropoda	Animalia	visitsFlowersOf	GBIF:1522683 | GBIF:2526774 | GBIF:4791866 | GBIF:8357846 | GBIF:9689083 | IF:17529 | IF:18378 | IF:700982 | IF:700988 | INAT_TAXON:67740 | IRMNG:1304619 | IRMNG:1384826 | ITIS:146212 | NCBI:2081351 | NCBI:32281 | NCBI:7215 | WD:Q17392902 | WORMS:426227 | WORMS:987233	Drosophila	genus		Arthropoda	Animalia
      1 GBIF:1551312 | IRMNG:1018262 | ITIS:144200 | NCBI:1790197 | WD:Q3382062	Phytomyza	genus		Arthropoda	Animalia	visitsFlowersOf	GBIF:1341198 | GBIF:2138339 | GBIF:4672850 | GBIF:7656281 | INAT_TAXON:155108 | IRMNG:1293748 | IRMNG:1322261 | IRMNG:1361047 | ITIS:154390 | NCBI:236010 | NCBI:78173 | WORMS:526300 | http://treatment.plazi.org/id/093B19ECB0F2B8D2DB1B6144DB7A775F | http://treatment.plazi.org/id/7CEC19A98C9F5700AAEA08293162C8BA | http://treatment.plazi.org/id/9CAD1D43FC3248CEACA3CC32C4072FCA	Ceratina	genus		Arthropoda	Animalia
      1 GBIF:1551312 | IRMNG:1018262 | ITIS:144200 | NCBI:1790197 | WD:Q3382062	Phytomyza	genus		Arthropoda	Animalia	visitsFlowersOf	EOL:7463 | GBIF:7780 | IRMNG:101545 | ITIS:114509 | WORMS:150711 | doi:10.11646/zootaxa.4299.1.1 | doi:10.11646/zootaxa.4312.1.5 | doi:10.11646/zootaxa.4580.1.1 | doi:10.11646/zootaxa.4690.1.1 | doi:10.37520/aemnp.2020.011 | doi:10.3897/BDJ.3.e6313 | doi:10.3897/BDJ.5.e14879 | doi:10.3897/zookeys.88.807 | doi:10.5281/zenodo.3792378 | http://taxon-concept.plazi.org/id/Animalia/Amblycerini_Bridwell_1832 | http://taxon-concept.plazi.org/id/Animalia/Bruchini_Latreille_1802 | http://taxon-concept.plazi.org/id/Animalia/Cephaloleiini_Chapuis_1875 | http://taxon-concept.plazi.org/id/Animalia/Chalepini_Weise_1910 | http://taxon-concept.plazi.org/id/Animalia/Chrysomelidae_Latreille_1802 | http://taxon-concept.plazi.org/id/Animalia/Chrysomelini_Latreille_1802 | http://taxon-concept.plazi.org/id/Animalia/Clytrini_Kirby_1837 | http://taxon-concept.plazi.org/id/Animalia/Criocerini_Latreille_1804 | http://taxon-concept.plazi.org/id/Animalia/Cryptocephalinae_Gyllenhaal_1813 | http://taxon-concept.plazi.org/id/Animalia/Cryptonychini_Chapuis_1875 | http://taxon-concept.plazi.org/id/Animalia/Donaciinae_Kirby_1837 | http://taxon-concept.plazi.org/id/Animalia/Dorynotini_Monros_1949 | http://taxon-concept.plazi.org/id/Animalia/Eumolpini_Hope_1840 | http://taxon-concept.plazi.org/id/Animalia/Fulcidacini_Jakobson_1924 | http://taxon-concept.plazi.org/id/Animalia/Galerucinae_Latreille_1802 | http://taxon-concept.plazi.org/id/Animalia/Ischyrosonychini_Chapuis_1875 | http://taxon-concept.plazi.org/id/Animalia/Lamprosomatini_Lacordaire_1848 | http://taxon-concept.plazi.org/id/Animalia/Lemini_Gyllenhal_1813 | http://taxon-concept.plazi.org/id/Animalia/Luperini_Gistel_1848 | http://taxon-concept.plazi.org/id/Animalia/Megalopodinae_Latreille_1802 | http://taxon-concept.plazi.org/id/Animalia/Megascelidini_Chapuis_1874 | http://taxon-concept.plazi.org/id/Animalia/Mesomphaliini_Hope_1840 | http://taxon-concept.plazi.org/id/Animalia/Metacyclini_Chapuis_1875 | http://taxon-concept.plazi.org/id/Animalia/Monachulina_Leng_1920 | http://taxon-concept.plazi.org/id/Animalia/Pachybrachina_Chapuis_1874 | http://taxon-concept.plazi.org/id/Animalia/Pachymerini_Bridwell_1929 | http://taxon-concept.plazi.org/id/Animalia/Typophorini_Baly_1865 | http://taxon-concept.plazi.org/id/Animalia/genera_Gressitt_1946	Chrysomelidae	family		Arthropoda	Animalia
      1 GBIF:1551312 | IRMNG:1018262 | ITIS:144200 | NCBI:1790197 | WD:Q3382062	Phytomyza	genus		Arthropoda	Animalia	visitsFlowersOf	EOL:583959 | GBIF:3053144 | GBIF:7715210 | GBIF:9015859 | GBIF:9049503 | GBIF:9098152 | IRMNG:10590873 | ITIS:22992 | WD:Q15249950	Rorippa islandica	species	Rorippa islandica	Tracheophyta	Archaeplastida
      1 GBIF:1543292	Platycheirus peltatus	species	Platycheirus peltatus	Arthropoda	Animalia	visitsFlowersOf	GBIF:1009734 | GBIF:3254813 | GBIF:5341299 | GBIF:7383585 | GBIF:7814500 | GBIF:8423109 | IRMNG:1290749 | IRMNG:1290782 | IRMNG:1290783 | IRMNG:1290813 | IRMNG:1290814 | IRMNG:1290854 | ITIS:196115 | ITIS:201747 | NBN:NHMSYS0000458951 | WD:Q161675 | WORMS:146815 | WORMS:770068	Galeopsis	genus		Bryozoa	Animalia
      1 GBIF:1543254 | ITIS:139796 | NCBI:1352496 | WD:Q14327824 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Platycheirus_obscurus_Say_1824 | http://treatment.plazi.org/id/F2FB8BFDF59705333254906E9DA7C517	Platycheirus obscurus	species	Platycheirus obscurus	Arthropoda	Animalia	visitsFlowersOf	GBIF:11417741 | INAT_TAXON:520456 | NCBI:2664423 | NCBI:2680557	Bat MERS-like coronavirus		Middle East respiratory syndrome-related coronavirus	Pisuviricota	Orthornavirae
      1 GBIF:1543254 | ITIS:139796 | NCBI:1352496 | WD:Q14327824 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Platycheirus_obscurus_Say_1824 | http://treatment.plazi.org/id/F2FB8BFDF59705333254906E9DA7C517	Platycheirus obscurus	species	Platycheirus obscurus	Arthropoda	Animalia	visitsFlowersOf	EOL:346310 | GBIF:2890865 | INAT_TAXON:77260 | IRMNG:10691102 | ITIS:29118 | WD:Q5549878	Geranium richardsonii	species	Geranium richardsonii	Tracheophyta	Archaeplastida
      1 GBIF:1543254 | ITIS:139796 | NCBI:1352496 | WD:Q14327824 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Platycheirus_obscurus_Say_1824 | http://treatment.plazi.org/id/F2FB8BFDF59705333254906E9DA7C517	Platycheirus obscurus	species	Platycheirus obscurus	Arthropoda	Animalia	visitsFlowersOf	BRWH	Brassica - white				
      1 GBIF:1543254 | ITIS:139796 | NCBI:1352496 | WD:Q14327824 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Platycheirus_obscurus_Say_1824 | http://treatment.plazi.org/id/F2FB8BFDF59705333254906E9DA7C517	Platycheirus obscurus	species	Platycheirus obscurus	Arthropoda	Animalia	visitsFlowersOf	ANEM	Anenome				
      1 GBIF:1543144 | ITIS:139838	Platycheirus stegnus	species	Platycheirus stegnus	Arthropoda	Animalia	visitsFlowersOf	PLSP	Plagiobothrys spp				
      1 GBIF:1543144 | ITIS:139838	Platycheirus stegnus	species	Platycheirus stegnus	Arthropoda	Animalia	visitsFlowersOf	NCBI:2042696	Bat coronavirus 1	species	Bat coronavirus 1	Pisuviricota	Orthornavirae
      1 GBIF:1543144 | ITIS:139838	Platycheirus stegnus	species	Platycheirus stegnus	Arthropoda	Animalia	visitsFlowersOf	MOMA	Moeringia macrophylla				
      1 GBIF:1543144 | ITIS:139838	Platycheirus stegnus	species	Platycheirus stegnus	Arthropoda	Animalia	visitsFlowersOf	GBIF:11417741 | INAT_TAXON:520456 | NCBI:2664423 | NCBI:2680557	Bat MERS-like coronavirus		Middle East respiratory syndrome-related coronavirus	Pisuviricota	Orthornavirae
      1 GBIF:1542996 | IRMNG:1297407 | ITIS:139712 | NCBI:1459907 | WD:Q1756743	Platycheirus	genus		Arthropoda	Animalia	visitsFlowersOf	NCBI:2054611	Rodent Torque teno virus 4	species	Rodent Torque teno virus 4		
      1 GBIF:1542996 | IRMNG:1297407 | ITIS:139712 | NCBI:1459907 | WD:Q1756743	Platycheirus	genus		Arthropoda	Animalia	visitsFlowersOf	GBIF:1009734 | GBIF:3254813 | GBIF:5341299 | GBIF:7383585 | GBIF:7814500 | GBIF:8423109 | IRMNG:1290749 | IRMNG:1290782 | IRMNG:1290783 | IRMNG:1290813 | IRMNG:1290814 | IRMNG:1290854 | ITIS:196115 | ITIS:201747 | NBN:NHMSYS0000458951 | WD:Q161675 | WORMS:146815 | WORMS:770068	Galeopsis	genus		Bryozoa	Animalia
      1 GBIF:1541832 | INAT_TAXON:343983 | NCBI:511121 | http://taxon-concept.plazi.org/id/Animalia/Volucella_zonaria_Poda_1761 | http://treatment.plazi.org/id/0E1B87D7FFF1FFE064EFB4BFFCCB2BD5	Volucella zonaria	species	Volucella zonaria	Arthropoda	Animalia	visitsFlowersOf	NCBI:11292	Lyssavirus rabies	species	Lyssavirus rabies	Negarnaviricota	Orthornavirae
      1 GBIF:1541763 | INAT_TAXON:61857 | ITIS:140727 | NCBI:1352473 | http://taxon-concept.plazi.org/id/Animalia/Volucella_bombylans_Linnaeus_1758 | http://treatment.plazi.org/id/A3F2FF424B3658EA84A09CA20C7B2EB1	Volucella bombylans	species	Volucella bombylans	Arthropoda	Animalia	visitsFlowersOf	EOL:469055 | GBIF:3146632 | GBIF:7666122 | GBIF:8046603 | GBIF:9636609 | INAT_TAXON:59752 | IRMNG:10896273 | IRMNG:11057589 | ITIS:35852 | ITIS:527967 | WD:Q2716808 | WORMS:1097690 | WORMS:1108533 | WORMS:1157823	Erigeron divergens	species	Erigeron divergens	Tracheophyta	Archaeplastida
      1 GBIF:1541763 | INAT_TAXON:61857 | ITIS:140727 | NCBI:1352473 | http://taxon-concept.plazi.org/id/Animalia/Volucella_bombylans_Linnaeus_1758 | http://treatment.plazi.org/id/A3F2FF424B3658EA84A09CA20C7B2EB1	Volucella bombylans	species	Volucella bombylans	Arthropoda	Animalia	visitsFlowersOf	EOL:38466 | GBIF:3032645 | GBIF:3032648 | GBIF:3753364 | IRMNG:10204090 | IRMNG:11265699 | IRMNG:1351904 | ITIS:24337 | ITIS:24372 | ITIS:528402 | WD:Q972663	Heuchera	genus		Tracheophyta	Archaeplastida
      1 GBIF:1541562 | INAT_TAXON:462191 | ITIS:141586 | NCBI:374263 | http://taxon-concept.plazi.org/id/Animalia/Xylota_segnis_Linnaeus_1758 | http://treatment.plazi.org/id/F9132A36B8915F8FB53F492985E4EC15	Xylota segnis	species	Xylota segnis	Arthropoda	Animalia	visitsFlowersOf	EOL:703257 | GBIF:2951984 | GBIF:7609883 | GBIF:8196152 | INAT_TAXON:51751 | IRMNG:11116700 | ITIS:27013 | WD:Q161794	Ulex europaeus	species	Ulex europaeus	Tracheophyta	Archaeplastida
      1 GBIF:1541238 | INAT_TAXON:372571 | ITIS:140947 | NCBI:1690326	Eristalis hirta	species	Eristalis hirta	Arthropoda	Animalia	visitsFlowersOf	GBIF:1541238 | INAT_TAXON:372571 | ITIS:140947 | NCBI:1690326	Eristalis hirta	species	Eristalis hirta	Arthropoda	Animalia
      1 GBIF:1541238 | INAT_TAXON:372571 | ITIS:140947 | NCBI:1690326	Eristalis hirta	species	Eristalis hirta	Arthropoda	Animalia	visitsFlowersOf	EOL:503421 | GBIF:3088488 | INAT_TAXON:79312 | IRMNG:10202257 | ITIS:38483 | WD:Q759876 | WORMS:1083758 | doi:10.5281/zenodo.291971 | http://taxon-concept.plazi.org/id/Plantae/Tagetes_erecta_Linnaeus_1753 | http://treatment.plazi.org/id/6F668BCF9CEEAE27D2037C45DA7B4F5A	Tagetes erecta	species	Tagetes erecta	Tracheophyta	Archaeplastida
      1 GBIF:1541238 | INAT_TAXON:372571 | ITIS:140947 | NCBI:1690326	Eristalis hirta	species	Eristalis hirta	Arthropoda	Animalia	visitsFlowersOf	EOL:346310 | GBIF:2890865 | INAT_TAXON:77260 | IRMNG:10691102 | ITIS:29118 | WD:Q5549878	Geranium richardsonii	species	Geranium richardsonii	Tracheophyta	Archaeplastida
      1 GBIF:1541238 | INAT_TAXON:372571 | ITIS:140947 | NCBI:1690326	Eristalis hirta	species	Eristalis hirta	Arthropoda	Animalia	visitsFlowersOf	EOL:26171 | GBIF:1491190 | GBIF:1541347 | IRMNG:11069158 | IRMNG:1205721 | ITIS:140904 | ITIS:140922 | WD:Q1921685 | WORMS:151036 | doi:10.11646/zootaxa.4577.2.1 | http://taxon-concept.plazi.org/id/Animalia/Eristalis_Latreille_1804 | http://treatment.plazi.org/id/CC77878CFF8A8B3D8585DEA7FAE0335C	Eristalis	genus		Arthropoda	Metazoa
      1 GBIF:1541146 | INAT_TAXON:320786 | IRMNG:11251271 | ITIS:140917 | NCBI:1124515 | WORMS:151097 | http://taxon-concept.plazi.org/id/Animalia/Eristalis_arbustorum_Linnaeus_1758 | http://treatment.plazi.org/id/0E1B87D7FFE0FFF164EFB08EFB822FA2 | http://treatment.plazi.org/id/260754332CC57AEC1C76BF9B85E71ED3 | http://treatment.plazi.org/id/CC77878CFF8A8B3D8585DC81FE123504 | http://treatment.plazi.org/id/F5FEA349033458498ADC53CC3A9818C9	Eristalis arbustorum	species	Eristalis arbustorum	Arthropoda	Animalia	visitsFlowersOf	GBIF:11417741 | INAT_TAXON:520456 | NCBI:2664423 | NCBI:2680557	Bat MERS-like coronavirus		Middle East respiratory syndrome-related coronavirus	Pisuviricota	Orthornavirae
