      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:1535728 | IRMNG:11299188 | NCBI:264236 | http://taxon-concept.plazi.org/id/Animalia/Paragus_pecchiolii_Rondani_1857 | http://treatment.plazi.org/id/0E1B87D7FFF5FFE464EFB28AFA932D5A | http://treatment.plazi.org/id/2064878EFFA4C63667FFFE6FFC27FDA5 | http://treatment.plazi.org/id/686387A0FECBFEAD5889FD76FB8B6504	Paragus pecchiolii	species	Paragus pecchiolii	Arthropoda	Animalia	qgroom/Vespa-velutina
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:1341976 | INAT_TAXON:47219 | IRMNG:11307057 | ITIS:154396 | NCBI:7460 | WORMS:1490237 | http://taxon-concept.plazi.org/id/Animalia/Apis_mellifera_Linnaeus_1758 | http://treatment.plazi.org/id/0392879B7353AB0043D5F930FDC4FEDB | http://treatment.plazi.org/id/039A87C5FFBB5B6B4E87C951C84027C6 | http://treatment.plazi.org/id/05A46C7F94FE5EC99656C7D8040B79B1 | http://treatment.plazi.org/id/082D647765F58E3E4C7CB9CDFD9CCAF5 | http://treatment.plazi.org/id/132673198DAD2D3D91C43F5F39F689F5 | http://treatment.plazi.org/id/4E4236DBCC11B6C4DD1A9CF7E7FBAEAC | http://treatment.plazi.org/id/80361C2EEA1DE4A2428B918B9AA0E02A | http://treatment.plazi.org/id/81A304DDB952574A8060AB1624AA6559 | http://treatment.plazi.org/id/865F8797FFEA8D28FF09FF0EED02D243 | http://treatment.plazi.org/id/AD05F484EB865DF2A3E9035AD77BECE4 | http://treatment.plazi.org/id/CA2E8168D9A224164CD57ADFC0B80B0C | http://treatment.plazi.org/id/D99C3063405AE6A23409846A31F19F9A | http://treatment.plazi.org/id/F75187E14F22FFE8F0CAF8EEFC2D691F | https://www.discoverlife.org/mp/20q?search=Apis+mellifera	Apis mellifera	species	Apis mellifera	Arthropoda	Animalia	qgroom/Vespa-velutina
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:6258028 | INAT_TAXON:53905 | IRMNG:10230189 | ITIS:666619 | NCBI:7507 | http://taxon-concept.plazi.org/id/Animalia/Mantis_religiosa_Linnaeus_1758 | http://treatment.plazi.org/id/17D016224402980E51C5C97C372396FB | http://treatment.plazi.org/id/A82388C0C25DA825A89366007191B297	Mantis religiosa	species	Mantis religiosa	Arthropoda	Animalia	qgroom/Vespa-velutina
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:5742495 | INAT_TAXON:123579 | ITIS:810720 | NCBI:52562	Panorpa communis	species	Panorpa communis	Arthropoda	Animalia	qgroom/Vespa-velutina
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:4490 | IRMNG:103942 | ITIS:154249 | NCBI:7438 | WORMS:1490336 | http://taxon-concept.plazi.org/id/Animalia/Eumeninae_Leach_1815 | http://taxon-concept.plazi.org/id/Animalia/Polistinae_Fargeau_1836 | http://taxon-concept.plazi.org/id/Animalia/VESPIDAE_LAICHARTING_1781 | http://taxon-concept.plazi.org/id/Animalia/Vespidae_Latreille_1802 | http://treatment.plazi.org/id/11B5A9B362C233B29CFE5024A696B9E3 | http://treatment.plazi.org/id/722225931858BCD6E3694104DFEC6522 | http://treatment.plazi.org/id/8133EA0394733750FF311CB5B8C1FA4F | http://treatment.plazi.org/id/8133EA039478375CFF311FCDBFD4FDA2 | http://treatment.plazi.org/id/873687E8FFD0823E26D37648FA3FFE84 | http://treatment.plazi.org/id/873687E8FFD2823D26D37661FA38F837	Vespidae	family		Arthropoda	Animalia	qgroom/Vespa-velutina
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:4334 | IRMNG:101097 | ITIS:154394 | NCBI:7458 | WORMS:1490235 | http://taxon-concept.plazi.org/id/Animalia/Apidae_Latreille_1802 | http://taxon-concept.plazi.org/id/Animalia/Apini_Latreille_1802 | http://taxon-concept.plazi.org/id/Plantae/_Notomegilla_Brooks_1988 | http://taxon-concept.plazi.org/id/Plantae/_Zonamegilla_Popov_1950 | http://treatment.plazi.org/id/614FE1B0DDD8D611914A6AB9ED26078E | http://treatment.plazi.org/id/6219878F116EEB4BFC1A0D9CFBE55CEC | http://treatment.plazi.org/id/843B93382788637C65A8CF528E5306D8 | http://treatment.plazi.org/id/925D87A5EC09DD0B10DEB2C916DC80B7 | http://treatment.plazi.org/id/B4CE6C4B4A7E376841A1F8CC91DBACE1 | http://treatment.plazi.org/id/FEFA3FA8872B0629F6FACD5A997C6497	Apidae	family		Arthropoda	Animalia	qgroom/Vespa-velutina
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:1540335 | NCBI:273429 | http://taxon-concept.plazi.org/id/Animalia/Cheilosia_scutellata_Fallen_1817 | http://treatment.plazi.org/id/038CEC7CEF747B6AFF74FD89731DD3A0	Cheilosia tarditas	species	Cheilosia tarditas	Arthropoda	Animalia	qgroom/Vespa-velutina
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:1529195 | IRMNG:10131082 | NCBI:559647 | http://taxon-concept.plazi.org/id/Animalia/Hydrotaea_cyrtoneurina_Zetterstedt_1845 | http://treatment.plazi.org/id/03AC87D4BF47D1748597FE3F2C394AE4 | http://treatment.plazi.org/id/03FA8799EF33F30BD18DF9FF0218F8D8	Hydrotaea cyrtoneurina	species	Hydrotaea cyrtoneurina	Arthropoda	Animalia	qgroom/Vespa-velutina
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:1525771 | INAT_TAXON:333502 | NCBI:116148 | http://taxon-concept.plazi.org/id/Animalia/Mesembrina_meridiana_Linnaeus_1758 | http://treatment.plazi.org/id/03AC87D4BF5ED16D8597FDD92E4A4B2C	Mesembrina meridiana	species	Mesembrina meridiana	Arthropoda	Animalia	qgroom/Vespa-velutina
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:1502691 | INAT_TAXON:70151 | IRMNG:10405742 | ITIS:151559 | NCBI:27454 | WD:Q1141108 | doi:10.11646/zootaxa.4576.2.11 | doi:10.3897/zookeys.434.7540 | doi:10.3897/zookeys.634.9262 | http://taxon-concept.plazi.org/id/Animalia/Calliphora_vomitoria_Linnaeus_1758 | http://treatment.plazi.org/id/03FB117AFFEF3B0CFF7EF259FB28D56D | http://treatment.plazi.org/id/3BA4F9B778AD5AC6EB67944507DACBCA | http://treatment.plazi.org/id/F2529B01F7A24AF03A2CC487047B0738	Calliphora vomitoria	species	Calliphora vomitoria	Arthropoda	Animalia	qgroom/Vespa-velutina
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:1460610 | INAT_TAXON:415467 | NCBI:1562789 | WD:Q5334285	Ectophasia crassipennis	species	Ectophasia crassipennis	Arthropoda	Animalia	qgroom/Vespa-velutina
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | doi:10.11646/zootaxa.4362.1.1 | doi:10.5281/zenodo.3721126 | doi:10.5281/zenodo.3847036 | doi:10.5281/zenodo.3863705 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	interactsWith	GBIF:7222053 | GBIF:7293735 | INAT_TAXON:563620	Vitis vinifera vinifera	subspecies	Vitis vinifera	Tracheophyta	Plantae	globalbioticinteractions/inaturalist
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | doi:10.11646/zootaxa.4362.1.1 | doi:10.5281/zenodo.3721126 | doi:10.5281/zenodo.3847036 | doi:10.5281/zenodo.3863705 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	interactsWith	GBIF:2760990 | IRMNG:1296199 | ITIS:42388 | NCBI:4640	Musa	genus		Tracheophyta	Plantae	globalbioticinteractions/inaturalist
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | doi:10.11646/zootaxa.4362.1.1 | doi:10.5281/zenodo.3721126 | doi:10.5281/zenodo.3847036 | doi:10.5281/zenodo.3863705 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	interactsWith	GBIF:1341979 | INAT_TAXON:338194 | IRMNG:10266109 | ITIS:763551 | NCBI:7461 | https://www.discoverlife.org/mp/20q?search=Apis+cerana	Apis cerana	species	Apis cerana	Arthropoda	Animalia	globalbioticinteractions/inaturalist
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | doi:10.11646/zootaxa.4362.1.1 | doi:10.5281/zenodo.3721126 | doi:10.5281/zenodo.3847036 | doi:10.5281/zenodo.3863705 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	interactsWith	EOL:31275 | GBIF:1311794 | GBIF:6247467 | IRMNG:1115555 | ITIS:154258 | NCBI:1678931 | WD:Q599282 | doi:10.3897/BDJ.4.e8050 | doi:10.5281/zenodo.3863920 | http://taxon-concept.plazi.org/id/Animalia/Dolichovespula_Rohwer_1916 | http://treatment.plazi.org/id/06D7BBD4D5059DDC3911A6003C5E1A6E | http://treatment.plazi.org/id/1F52051FFFF46B21EFD5FE889355FE00	Dolichovespula	genus		Arthropoda	Animalia	globalbioticinteractions/inaturalist
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | doi:10.11646/zootaxa.4362.1.1 | doi:10.5281/zenodo.3721126 | doi:10.5281/zenodo.3847036 | doi:10.5281/zenodo.3863705 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	interactsWith	EOL:30108 | GBIF:2988638 | GBIF:3853475 | GBIF:8575842 | INAT_TAXON:47544 | IRMNG:11105654 | IRMNG:1292577 | ITIS:24848 | NCBI:23216 | WD:Q602740 | WORMS:415940	Rubus	genus		Tracheophyta	Plantae	globalbioticinteractions/inaturalist
      5 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | doi:10.11646/zootaxa.4362.1.1 | doi:10.5281/zenodo.3721126 | doi:10.5281/zenodo.3847036 | doi:10.5281/zenodo.3863705 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:3001093 | GBIF:3001509 | GBIF:7821083 | INAT_TAXON:410511 | INAT_TAXON:469472 | INAT_TAXON:61223 | IRMNG:10175681 | IRMNG:10186335 | IRMNG:10188306 | IRMNG:11430658 | ITIS:25262 | NCBI:3750 | http://treatment.plazi.org/id/766C5EA6ACF19267FA5F4DE80C088A9E	Malus domestica			Tracheophyta	Plantae	globalbioticinteractions/inaturalist
      4 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	NCBI:2725527	Sphaerophoria rueppelli	species	Sphaerophoria rueppelli	Arthropoda	Metazoa	qgroom/Vespa-velutina
      4 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:8306271 | INAT_TAXON:416536 | ITIS:130371 | NCBI:931498	Sargus bipunctatus	species	Sargus bipunctatus	Arthropoda	Animalia	qgroom/Vespa-velutina
      4 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:7908 | IRMNG:101778 | ITIS:154348 | NCBI:77572 | WORMS:1490386 | http://taxon-concept.plazi.org/id/Animalia/Halictidae_Thomson_1869 | http://treatment.plazi.org/id/03891349FFA3F70CFF2DD5BDFACAD98A | http://treatment.plazi.org/id/5292B039578E51F7DBB5FF049CC3FB51 | http://treatment.plazi.org/id/777187C4D94F1B42B4B6F9BD40993CD4 | http://treatment.plazi.org/id/7A3115F7F0CCAA5513C441F6D04D08C8 | http://treatment.plazi.org/id/925D87A5EC09DD0B10DEB58916448137 | http://treatment.plazi.org/id/A102F75EE8C44F037D7DFB5E1E89B610	Halictidae	family		Arthropoda	Animalia	qgroom/Vespa-velutina
      4 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	eats	GBIF:5564 | ITIS:150025 | NCBI:7366 | http://taxon-concept.plazi.org/id/Animalia/Azeliinae_Robineau-Desvoidy_1830 | http://taxon-concept.plazi.org/id/Animalia/Azeliini_Robineau-Desvoidy_1830 | http://taxon-concept.plazi.org/id/Animalia/Coenosiini_Verrall_1890 | http://taxon-concept.plazi.org/id/Animalia/Cyrtoneurininae_Snyder_1954 | http://taxon-concept.plazi.org/id/Animalia/Limnophorini_Villeneuve_1902 | http://taxon-concept.plazi.org/id/Animalia/MUSCIDAE_Latreille_1802 | http://taxon-concept.plazi.org/id/Animalia/Muscidae_Pont_1980 | http://taxon-concept.plazi.org/id/Animalia/Muscinae_Latreille_1802 | http://taxon-concept.plazi.org/id/Animalia/Muscini_Latreille_1802 | http://taxon-concept.plazi.org/id/Animalia/Mydaeinae_Verrall_1888 | http://taxon-concept.plazi.org/id/Animalia/Phaoniinae_Malloch_1917 | http://taxon-concept.plazi.org/id/Animalia/Reinwardtiini_Brauer_1889 | http://treatment.plazi.org/id/03849624FF81FFEEFF30FB06D469FA9C | http://treatment.plazi.org/id/03849624FF9AFFF5FF30F8A3D473F831 | http://treatment.plazi.org/id/03849624FFACFFC3FF30FD9FD46AFD05 | http://treatment.plazi.org/id/03849624FFAFFFC0FF30F8A0D473F83F | http://treatment.plazi.org/id/03849624FFB1FFDEFF30FED0D468FE4F | http://treatment.plazi.org/id/03849624FFDBFFB4FF30FB96D46AFB0C | http://treatment.plazi.org/id/03849624FFEBFF84FF30FF2BD469FEB6 | http://treatment.plazi.org/id/03849624FFF2FF9DFF30FF62D468FEF0 | http://treatment.plazi.org/id/03AC87D4BF74D1468597FC622EAA4A23 | http://treatment.plazi.org/id/03AC87D4BF74D1478597FC822E814BBD | http://treatment.plazi.org/id/03AC87D4BF75D1468597F9202D554FA3 | http://treatment.plazi.org/id/03AC87D4BF75D1468597FDE02E8F4EE3 | http://treatment.plazi.org/id/03AC87D4BF76D1448597F8A02D364A63 | http://treatment.plazi.org/id/03AC87D4BF76D1458597FE802EAB4F63 | http://treatment.plazi.org/id/03AC87D4BF76D1458597FF002D784883 | http://treatment.plazi.org/id/03B68798FF8B0C5BFF0BFC8FFC2B53C6 | http://treatment.plazi.org/id/686387A0FF47FF215889FBEFFD486754 | http://treatment.plazi.org/id/6D0A992FFF05E89DFF18FB64FC669FB9 | http://treatment.plazi.org/id/C874A727FF63FF056AE1A58DFBB1BEDF	Muscidae	family		Arthropoda	Animalia	qgroom/Vespa-velutina
